player,batting_average,strike_rate,bowling_average
G Riley,0.157894737,15.78947368,0
F Campbell,0.363636364,36.36363636,0
D Polpitiya,0,0,18
Muhammed Manga,0.754716981,75.47169811,0
Adil Butt (2),1.75,175,10.44444444
Ousman Bah,0.379310345,37.93103448,0
CB Roposo,0,0,6.555555556
A Turay,1,100,11
T Sandeep,0.88372093,88.37209302,0
RD Atangana,0.4,40,44
A Osei,0.421052632,42.10526316,0
AE Isesele,0.2,20,11
F Thorpe,0,0,0
JJ Nyambo,0.571428571,57.14285714,15.5
O Touray,0,0,31
P Ayoleyine,0,0,0
Rizwan Haider,0.8,80,11.9
Pargat Singh,0.856837607,85.68376068,20.25
A Johnson,1.239057239,123.9057239,0
IP Swaney,0.72972973,72.97297297,9.25
S Srikanth,0.541666667,54.16666667,0
VN Veetil,0.963302752,96.33027523,36.5
Syed Tameem,0.166666667,16.66666667,0
K Schultz,0,0,16
D Joseph,0.381355932,38.13559322,0
AB Kaur,1.181818182,118.1818182,0
Rafiullah,1.702702703,170.2702703,62
Saad Khan,1.064935065,106.4935065,0
Kashif Siddique,0.9375,93.75,0
Haseeb Ghafoor,1.163636364,116.3636364,0
Atif-Ur-Rehman,1,100,15
Sohail Ahmed,1.402298851,140.2298851,0
Ahmer Bin Nisar,1.101123596,110.1123596,0
A Kapoor,2.25,225,0
Usman Najeeb,1.333333333,133.3333333,15.85714286
Muhammad Saqib,0,0,60
Rizwan Butt,0.692307692,69.23076923,13.83333333
Danish Jasnaik,0.333333333,33.33333333,0
K Anjali Sarvani,0.6875,68.75,39.57142857
MI Khagoitsa,0.125,12.5,7
K Ogola,0,0,0
Lavanya Pillai,0.1,10,0
M Ahono,0,0,7
A Mohamed,1.074074074,107.4074074,0
Matiullah Khan,0.461538462,46.15384615,35
Carolyn Esterhuizen,0,0,0
SM Sharma,1.5,150,30.66666667
Hazrat Luqman,3.333333333,333.3333333,31.5
Muhammad Jawadullah,0.375,37.5,30.33333333
Ali Naseer,1.125,112.5,0
BS McKinney,0.897435897,89.74358974,0
J Hull,0.4,40,128
Zain-ul-Hassan,0.47826087,47.82608696,0
Zaman Akhter,0,0,82
Arafat Bhuiyan,0.5,50,0
GE Hall,0.2,20,0
C Madande,0.808383234,80.83832335,0
I Ntirenganya,1,100,15
J Baguma,0.745098039,74.50980392,22
CN Kakuru,0.966101695,96.61016949,0
R Lutaaya,1.358024691,135.8024691,0
AJ Jabiri,0.735294118,73.52941176,0
E Hasahya,0.64,64,0
AA Hussein,0,0,25.5
O Manishimwe,0.518518519,51.85185185,0
Rahima Yahaya,0,0,0
A Modi,0.689655172,68.96551724,0
Aslam Khan,1.375,137.5,0
NA Karnik,0,0,18
Yousif Wali,1,100,0
A Kaul,0.294117647,29.41176471,0
Syed Rehmatullah,0.5,50,0
T Chanderpaul,0.442307692,44.23076923,0
TE Tsiga,0,0,0
T Makoni,0,0,0
Rakibul Hasan (2),1.5,150,23
Jubair Hossain,0.174603175,17.46031746,29.36363636
Khawaja Nafay,0.777777778,77.77777778,0
Nahid Rana,0,0,47
Tanzim Hasan Sakib,1.068181818,106.8181818,23.66666667
Salman Hossain,1.071428571,107.1428571,0
Abdullah Al Mamun (2),0.821428571,82.14285714,0
Towfiq Khan,1.037037037,103.7037037,0
R Mondol,0,0,35
Shafiqullah Ghafari,1,100,0
F Clarke,0.48,48,22
Shafat Ali Syed,0,0,5.4
Amir Hamza (2),0,0,15
C Webster,1.342105263,134.2105263,0
Robiul Khan,0,0,20
L Ward,0.285714286,28.57142857,0
Mirza Tahir Baig,1.317307692,131.7307692,0
Abdul Bangalzai,0.111111111,11.11111111,0
Irfan Khan,1.388888889,138.8888889,0
Sufiyan Muqeem,0.857142857,85.71428571,46
Aimal Khan,0,0,40.5
Tayyab Tahir,1.268656716,126.8656716,0
Haseebullah Khan,1.434782609,143.4782609,0
JT Pooranakaran,0.333333333,33.33333333,0
DA Galia,0.173913043,17.39130435,0
Sok Srey Maov,0,0,2
Heal Theara,0.24137931,24.13793103,4.333333333
Vathana Sreemurugavel,0.4,40,0
Phoup Srey Pheak,0.076923077,7.692307692,13
Soung Seav,0,0,0
Hon Sovannary,0.117647059,11.76470588,0
Ouen Sophy,0.242424242,24.24242424,0
Ly Saomakara,0.625,62.5,0
Pen Samon,0.320987654,32.09876543,0
Dok Da Nit,0.05,5,0
Sean Chan Boromey,0.111111111,11.11111111,0
J Jarvis,0.666666667,66.66666667,0
LR Naylor,0.952380952,95.23809524,0
S Fouch̩,0.754545455,75.45454545,21.5
Pratis GC,1.833333333,183.3333333,0
TP Kanwar,0.684210526,68.42105263,21.5
Preeti Bose,1,100,105
S Asha,1,100,45.5
Shreyanka Patil,1.243243243,124.3243243,11.66666667
DD Kasat,0.285714286,28.57142857,0
KS Ahuja,1.105263158,110.5263158,0
S Ishaque,0,0,13
SS Pawar,0,0,0
S Sehrawat,1.285714286,128.5714286,0
Simran Shaikh,0.536585366,53.65853659,0
DV Gujjar,1,100,0
HY Kazi,0.8,80,0
PG Chopra,0,0,29.66666667
Ashwani Kumari,1,100,0
N Wadhera,1.481927711,148.1927711,0
Arshad Khan (2),1.2,120,23.25
Abishek Porel,1.5,150,0
Suyash Sharma,0,0,57.33333333
Mohit Rathee,0.5,50,0
P Arrighi,0.782608696,78.26086957,24.66666667
P Heron,0.333333333,33.33333333,0
A Wright,0,0,14
Festus Benn,0,0,18.66666667
NH Ekanayake,0.614583333,61.45833333,17.5
BKB Corbin,1.130434783,113.0434783,0
JE Scott,0,0,27.5
FL Patel,0.903225806,90.32258065,0
HJ Patel,1,100,0
Ahmadi Ravat,0,0,0
D Mauro,0.5,50,0
P Chin,0.430379747,43.03797468,0
D Wheatley,1.454545455,145.4545455,0
J Jemison,0.142857143,14.28571429,0
T Brown,0.5,50,0
Ali Dawood,0,0,78
Abdul Majid Abbasi,0,0,43
Shahrukh Quddus,0,0,16.25
J Kariko,0,0,15.25
Aryansh Sharma,0,0,0
AI Chudasama,0,0,14
JL Aras,0,0,10
J Horrocks,0.583333333,58.33333333,24.5
M Machado,1.5,150,0
Suman Ghimire,0.666666667,66.66666667,20.5
Jonathan West,0.561403509,56.14035088,0
Fanyan Mughal,0.6,60,38
Fazil Rahman,0.857142857,85.71428571,8.909090909
D Marks,0,0,37
Yash Singh,0,0,21
BAA Zammitt,0.428571429,42.85714286,0
Assad Mehmood,0,0,24
Jaspal Singh,1.083333333,108.3333333,0
RR Bastiansz,0.96,96,0
B Leephatthana,0.235294118,23.52941176,0
Sultana Khatun,0.666666667,66.66666667,29
Abdullah Mahmood,0,0,7
Chaudhary Akram,0.72,72,0
Nouman Butt,0.5,50,0
Akhil Arjunan,0,0,39
Saeed Ahmed (2),1.8,180,12.5
Shahzeb Choudhry,0,0,5
Abdul Naser Baluch,0.666666667,66.66666667,3
Jordan O'Brien,0.615384615,61.53846154,0
Faheem Nellancheri,0.636363636,63.63636364,0
Parveen Kumar,0.428571429,42.85714286,0
Areeb Quadir,1,100,0
Samiullah Rahmani,0.956521739,95.65217391,0
Abu Zar,0.5,50,0
Sumit Pratap Singh,0,0,18
Choudry Share Ali,2,200,0
AS Patil,1,100,0
Sanchin Singh,0.5,50,0
B Manuel,0,0,0
Rubya Haider,0.842105263,84.21052632,0
K Kavindi,0,0,12
B Kruger,0.742857143,74.28571429,0
H Zimmerman,0,0,7.5
ML Granger,0,0,14.66666667
FH Catherwood,0.25,25,0
MN Erlank,0.166666667,16.66666667,7
TF van Woerkom,0.416666667,41.66666667,18.66666667
C Carmichael,0.826923077,82.69230769,0
T Koen,1.5,150,60
R Wilson,4,400,108
M Donegan,0.725,72.5,0
A Rosslee,0.181818182,18.18181818,0
C Melly,0.25,25,0
SJ Harbinson,0,0,12.5
M Ntini,0.530769231,53.07692308,25.54385965
JH Kallis,0.678144698,67.81446985,33.17610063
GC Smith,0.720398139,72.03981386,44.28571429
M Zondeki,0.454545455,45.45454545,29.85714286
Reon King,0,0,57
BC Lara,0.712720343,71.2720343,0
N Boje,0.771153846,77.11538462,51.41176471
RO Hinds,0.380952381,38.0952381,104.3333333
CO Browne,0.8375,83.75,0
WW Hinds,0.637021717,63.70217166,21.91304348
RR Sarwan,0.674093781,67.40937812,37.33333333
A Nel,0.708520179,70.85201794,21.23913043
DBL Powell,0.386792453,38.67924528,46.37209302
N Deonarine,0.602888087,60.28880866,55.5
MV Boucher,0.712579416,71.25794155,0
AG Prince,0.659804984,65.98049837,2
TL Best,0.689839572,68.98395722,30.31372549
HH Gibbs,0.81348665,81.34866498,0
SM Pollock,0.74495771,74.49577098,21.44915254
HH Dippenaar,0.525411061,52.54110613,0
CK Langeveldt,0.62,62,25.37804878
IDR Bradshaw,0.661157025,66.11570248,28.71153846
JM Kemp,0.886975242,88.69752422,30.125
AJ Hall,0.520288548,52.02885482,23.38297872
Iftikhar Anjum,0.66091954,66.09195402,30.575
Inzamam-ul-Haq,0.71319797,71.31979695,0
Shabbir Ahmed,0.277777778,27.77777778,15.53333333
Mohammad Yousuf,0.754986457,75.49864565,0
Naved-ul-Hasan,0.893890675,89.38906752,21.575
Abdul Razzaq,0.887948207,88.79482072,30.6025641
CD Collymore,0.392592593,39.25925926,39.64102564
PT Collins,0.166666667,16.66666667,31.92857143
Mohammad Rafique,0.625178827,62.51788269,40.63829787
Mohammad Ashraful,0.654882744,65.48827441,36
SJ Harmison,0.62371134,62.37113402,25.9875
Rajin Saleh,0.365217391,36.52173913,25.2
Habibul Bashar,0.573391179,57.33911786,0
MJ Hoggard,0.367132867,36.71328671,39.37931034
Anwar Hossain Monir,0,0,0
Javed Omar,0.452083333,45.20833333,0
Tapash Baisya,0.5875,58.75,35.05263158
Aftab Ahmed,0.664876477,66.48764769,67.8
Nafees Iqbal,0.445692884,44.56928839,0
A Flintoff,0.722042431,72.20424308,21.58536585
SP Jones,0,0,52.57142857
Khaled Mashud,0.42752443,42.752443,0
B Lee,0.724240178,72.42401779,24.92990654
MP Vaughan,0.556365403,55.63654033,48.83333333
MJ Clarke,0.676605314,67.66053136,36.21212121
GD McGrath,0.360294118,36.02941176,20.59259259
MS Kasprowicz,0.557692308,55.76923077,18.59375
A Symonds,0.916232737,91.62327372,36.46296296
GO Jones,0.833932423,83.39324227,0
AJ Strauss,0.595509383,59.55093834,0
JN Gillespie,0.717299578,71.72995781,22.46938776
DR Tuffey,0.908108108,90.81081081,27.25581395
SM Katich,0.594386351,59.43863511,203
CL Cairns,0.888663968,88.86639676,35.22222222
AC Gilchrist,0.993297242,99.32972416,0
AR Adams,1.308411215,130.8411215,24.6097561
KD Mills,0.716514954,71.65149545,24.96551724
Khaled Mahmud,0.577427822,57.74278215,45.07142857
Nazmul Hossain,0.238095238,23.80952381,26.1
D Gough,0.546296296,54.62962963,20.68421053
J Lewis,0.773109244,77.31092437,21.64
ML Hayden,0.793366442,79.3366442,0
CT Tremlett,0.518847007,51.88470067,24.79545455
AF Giles,0.573656846,57.36568458,35.70588235
Manjural Islam Rana,0.502717391,50.27173913,30.8
V Sehwag,1.048427359,104.8427359,45.02439024
RL Powell,0.864285714,86.42857143,32.25
JJC Lawson,0.967741935,96.77419355,25.8125
SC Joseph,0.559633028,55.96330275,0
TM Dilshan,0.856487549,85.64875491,54.41818182
LHD Dilhara,0.76744186,76.74418605,16.75
MS Atapattu,0.697290432,69.72904318,0
DK Butler,0,0,113
UDU Chandana,0.65,65,29.0952381
M Muralitharan,0.924433249,92.44332494,24.55050505
MF Maharoof,0.821092279,82.10922787,22.17171717
OAC Banks,0.590163934,59.01639344,53
DNT Zoysa,0.588235294,58.82352941,20.52941176
CRD Fernando,0.659919028,65.99190283,30.73333333
NB Mahwire,0.376470588,37.64705882,41.5
NJ Astle,0.690899582,69.08995816,28.78571429
DL Vettori,0.76980568,76.98056801,27.94818653
SP Fleming,0.638115632,63.81156317,0
HH Streak,0.596858639,59.68586387,28
CS Martin,0.149350649,14.93506494,32.21212121
JAH Marshall,0.385185185,38.51851852,0
SB Styris,0.80112626,80.11262596,29.84057971
SE Bond,0.663366337,66.33663366,15.50961538
CB Wishart,0.738498789,73.84987893,0
DD Ebrahim,0.476804124,47.68041237,0
SV Carlisle,0.529010239,52.90102389,0
KM Dabengwa,0.638603696,63.86036961,30.85714286
A Kumble,0.456193353,45.61933535,28.12871287
SO Tikolo,0.726447219,72.64472191,31.80769231
Shoaib Akhtar,0.745257453,74.52574526,24
BL Morgan,0.351351351,35.13513514,29
LM Keightley,0.384615385,38.46153846,0
KL Rolton,0.594059406,59.40594059,0
CJ Connor,0,0,19
KA Blackwell,0.32885906,32.88590604,0
JC Price,0.222222222,22.22222222,0
Julie Hayes,0.208333333,20.83333333,0
CL Fitzpatrick,0.546875,54.6875,12.5
IT Guha,0.222222222,22.22222222,13.72727273
E Liddell,0,0,0
BJ Clark,0.62962963,62.96296296,0
Y Venugopal Rao,0.962558502,96.25585023,35.8
GM Ewing,0.797101449,79.71014493,26.6
AM Blignaut,0.901785714,90.17857143,35.34782609
AB Agarkar,0.760536398,76.05363985,25.06666667
SC Ganguly,0.707073004,70.70730043,48.0625
R Dravid,0.664244585,66.42445846,0
P Utseya,0.582513661,58.25136612,40.60493827
M Kaif,0.678982435,67.89824349,0
AJ Ireland,0.526315789,52.63157895,22.03448276
ST Jayasuriya,0.953277886,95.32778865,33.27777778
WPUJC Vaas,0.646867372,64.68673718,25.81176471
Syed Rasel,0.540145985,54.01459854,28.30434783
CD McMillan,0.900116144,90.0116144,30.85714286
JDP Oram,0.837512538,83.75125376,26.37168142
M Kartik,0.839160839,83.91608392,33.125
CK Coventry,0.973154362,97.31543624,0
Jai Prakash Yadav,0.6,60,24.75
RP Singh,0.423236515,42.32365145,22.85714286
T Duffin,0.401477833,40.14778325,0
Enamul Haque jnr,0.261538462,26.15384615,36.5862069
JL Langer,0.589033943,58.90339426,0
SK Warne,0.749408983,74.94089835,34.90740741
SCG MacGill,0.236842105,23.68421053,27.4
SR Tendulkar,0.778973604,77.89736037,49.85
AG Puttick,1.042857143,104.2857143,0
J Smit,0.315789474,31.57894737,0
A Sharma,0.684729064,68.4729064,25.85714286
SC Taylor,1.020833333,102.0833333,0
P Dimri,0,0,21.5
RA Birch,0,0,20
N Al Khadeer,0,0,46
H Kala,0,0,8
DT Johnston,1.043367347,104.3367347,25.9047619
D Langford-Smith,0.985074627,98.50746269,26
JWM Dalrymple,0.736842105,73.68421053,38.66666667
G Chapple,0.800623053,80.0623053,36.3
JF Mooney,0.932263815,93.22638146,19.56521739
WK McCallan,0.546666667,54.66666667,19.88235294
SI Mahmood,0.5859375,58.59375,21.22857143
Mohammad Asif,0.333333333,33.33333333,21.79268293
MH Yardy,0.657360406,65.73604061,39.5
HMCM Bandara,0.770588235,77.05882353,48.5
Kabir Ali,0.795321637,79.53216374,25.6
MS Panesar,0.232142857,23.21428571,36.2
Danish Kaneria,0.463414634,46.34146341,49.69767442
Faisal Iqbal,0.456431535,45.64315353,0
Shahid Nazir,0.555555556,55.55555556,35.8
MG Vandort,0.412969283,41.29692833,0
SD Udal,0,0,107
Hasan Raza,0,0,0
MJ Prior,0.683855292,68.38552916,0
ID Blackwell,0.525252525,52.52525253,50.83333333
Arshad Khan,0,0,27
VVS Laxman,0.58309567,58.30956702,0
NW Bracken,0.648275862,64.82758621,20.34042553
PA Jaques,0.650583658,65.05836576,0
JR Hopes,0.99765808,99.76580796,37.44736842
GJP Kruger,0,0,74.5
SR Clark,0.731428571,73.14285714,26.0754717
BR Dorey,0.222222222,22.22222222,42
JJ van der Wath,1.0234375,102.34375,24.34146341
J Mubarak,0.787541713,78.7541713,46
WCA Ganegama,0.875,87.5,0
PDRL Perera,0.714285714,71.42857143,27.6
DA Gunawardene,0.545150502,54.51505017,0
JM How,0.555966698,55.59666975,0
PG Fulton,0.539715939,53.9715939,0
Yasir Arafat,1.010152284,101.0152284,25.03278689
ML Lewis,0,0,17.14285714
RN Lewis,1.183098592,118.3098592,51
RR Powar,0.673469388,67.34693878,32.82608696
KS Lokuarachchi,0.873563218,87.35632184,18.38461538
DJ Cullen,0,0,29
MJ Mason,0.470588235,47.05882353,21.75
VRV Singh,0.916666667,91.66666667,39.5
LE Bosman,1.091106291,109.1106291,0
RJ Peterson,0.86741573,86.74157303,30.65079365
R Telemachus,1.25,125,43
MHW Papps,0.269503546,26.95035461,0
RS Higgins,0,0,22.75
EC Rainsford,0.263157895,26.31578947,29.61538462
D Mohammed,0.6,60,25.28571429
CS Baugh,0.637444279,63.74442793,0
KO Meth,0.595238095,59.52380952,44.28571429
W Jaffer,0.564986737,56.49867374,0
DES Maxwell,1.219512195,121.9512195,0
S Dhaniram,0.672727273,67.27272727,21.75
U Bhatti,0.563333333,56.33333333,32
SR Welsh,0,0,0
KT Sandher,0,0,24
H Osinde,0.714285714,71.42857143,18.44444444
MBS Jonkman,0.488888889,48.88888889,16.44444444
AA Mulla,0.985294118,98.52941176,0
A Bagai,0.609403255,60.9403255,0
DR Chumney,0.620192308,62.01923077,0
Mohammad Kashif,0.090909091,9.090909091,12.45454545
GA Rogers,0.866666667,86.66666667,31
CM Wright,0.620689655,62.06896552,15.125
PJC Hoffmann,1.304347826,130.4347826,55
JAR Blain,0.62962963,62.96296296,17.58333333
DR Brown,0.679487179,67.94871795,124
RM Haq,0.5,50,18.88888889
KAD Hurdle,0.76744186,76.74418605,17
S Mukuddem,0.583333333,58.33333333,17.57142857
LPC Silva,0.738617201,73.86172007,15
LOB Cann,1.186666667,118.6666667,78
RDM Leverock,0.301775148,30.17751479,47.75
DCC Borden,0.166666667,16.66666667,24.66666667
GB Brent,0.754601227,75.4601227,23.55
S Matsikenyeri,0.662640207,66.26402071,42.75
AR White,0.653061224,65.30612245,17.66666667
JP Bray,0.634146341,63.41463415,0
AC Botha,0.653061224,65.30612245,14.47826087
TBM de Leede,0.585858586,58.58585859,20.53333333
LP van Troost,0.470588235,47.05882353,76
DJ Reekers,0,0,41.33333333
DLS van Bunge,0.54,54,48.5
WF Stelling,0,0,16.66666667
PA Nixon,0.899224806,89.92248062,0
Imran Nazir,1.015647226,101.5647226,0
Azhar Mahmood,1.166461159,116.6461159,22.21126761
Adeel Raja,0.096153846,9.615384615,53.5
AM Samad,0.587155963,58.71559633,32.5
JM Davison,1.156462585,115.6462585,47
AC Cummins,1,100,72.5
GR Codrington,0.62745098,62.74509804,31.16666667
F Kasteni,0,0,0
GM Hamilton,0.609318996,60.93189964,0
CJO Smith,0.554455446,55.44554455,0
NFI McCallum,0.656862745,65.68627451,0
RR Watson,0.760617761,76.06177606,21.75
DF Watts,0.598314607,59.83146067,0
TM Odoyo,0.694444444,69.44444444,23.23529412
PJ Ongondo,0.652849741,65.28497409,24.5
JK Kamande,0.436823105,43.68231047,29.04761905
LN Onyango,0.783783784,78.37837838,26.3
NS Poonia,0.818181818,81.81818182,0
RD Shah,0.64516129,64.51612903,0
AO Suji,0.448717949,44.87179487,34.75
SW Tait,0.811320755,81.13207547,18.11764706
KED Carroll,0.411764706,41.17647059,0
MR Gillespie,0.837837838,83.78378378,20.95348837
TV Mufambisi,0.64516129,64.51612903,0
D Mongia,0.591731266,59.17312661,24
PL Harris,0.353305785,35.33057851,39.04347826
MB Loye,0.777777778,77.77777778,0
HS Modi,0.493589744,49.35897436,0
KO Otieno,0.469525959,46.95259594,0
JS Ababu,0,0,0
ML Patel,0.245901639,24.59016393,0
T Kamungozi,0.384615385,38.46153846,36.41666667
Abdur Rehman,0.548628429,54.86284289,34.26666667
HAPW Jayawardene,0.52841391,52.84139101,0
PD McGlashan,1.2625,126.25,0
T Henderson,0,0,30
AN Petersen,0.659100642,65.91006424,27
AD Mascarenhas,1.017793594,101.7793594,23.75757576
ACL Richards,0.588235294,58.82352941,0
RD Steede,0.681818182,68.18181818,0
KL Tucker,1.2,120,0
S Thuraisingam,0.609756098,60.97560976,25.5
J Smits,0.333333333,33.33333333,0
SKW Kelly,1.4,140,10
B Zuiderent,0.268656716,26.86567164,0
ES Szwarczynski,0.566909976,56.69099757,0
H Durham,0.285714286,28.57142857,0
CJ Smith,0.5,50,0
Mehrab Hossain jnr,0.458762887,45.87628866,73.66666667
ML Nkala,0.705479452,70.54794521,31.5
TMK Mawoyo,0.399193548,39.91935484,0
E Schiferli,0.555555556,55.55555556,33.44444444
ADJ Pitcher,0.666666667,66.66666667,0
RT Lyons,1.666666667,166.6666667,14
DO Obuya,0.574404762,57.44047619,0
J Logtenberg,0.428571429,42.85714286,6.5
M Terblanche,0.569767442,56.97674419,0
Urooj Mumtaz,0.243243243,24.32432432,6.5
APC Kilowan,1.235294118,123.5294118,8.166666667
Qanita Jalil,0.858490566,85.8490566,53.75
Sabahat Rasheed,0.666666667,66.66666667,41
S Loubser,0.493506494,49.35064935,26.4
Sajjida Shah,0.443298969,44.32989691,22.5
SM Benade,0.734177215,73.41772152,4.666666667
K Blair,0,0,27
Sana Javed,0.523809524,52.38095238,0
Batool Fatima,0.689189189,68.91891892,0
Tasqeen Qadeer,0.353982301,35.39823009,0
MF Fahey,0,0,0
HM Tiffen,0.804878049,80.48780488,0
RJ Rolls,0.5,50,0
KE Pike,0.344827586,34.48275862,5.25
HM Watson,0.576923077,57.69230769,0
EM Sampson,0,0,29
LE Milliken,0.333333333,33.33333333,0
SJ Tsukigawa,0.584415584,58.44155844,0
NJ Browne,0.858585859,85.85858586,20.83333333
RL Bhudia,1.035714286,103.5714286,28
JD Nel,0.631578947,63.15789474,19.625
CP Schofield,0.909090909,90.90909091,45
DL Maddy,1.172413793,117.2413793,8.666666667
G Wijekoon,1,100,40.5
RJ Kirtley,0.095238095,9.523809524,20
Nazimuddin,0.590551181,59.05511811,0
NL McCullum,0.856,85.6,35.8245614
GP Swann,0.804646251,80.46462513,27.09271523
LA Pomersbach,1.275080906,127.5080906,0
MS Sinclair,0.556878307,55.68783069,0
AA Noffke,0,0,26
MKDI Amerasinghe,0.2,20,46.66666667
D Soraine,0.357723577,35.77235772,11.75
Abdul Jabbar,0.705882353,70.58823529,0
AS Luseno,0,0,29.5
Mohammad Iqbal,0.508333333,50.83333333,0
AL Kandappah,0.602484472,60.2484472,0
K Patel,1,100,0
TC Bastiampillai,0.619469027,61.94690265,0
TE Tucker,0,0,0
JJ Celestine,0.585585586,58.55855856,0
AR Pitcher,0.445454545,44.54545455,0
J Edness,0.489864865,48.98648649,0
DI Joyce,0.486486486,48.64864865,0
RK Whelan,1,100,41
AR Cusack,0.937728938,93.77289377,17.75
WRS de Silva,0,0,14.5
HJC Mol,0.181818182,18.18181818,21.66666667
RO Hussain,0.5,50,0
CK Hooper,1.333333333,133.3333333,11.66666667
A Shamshudeen,0.1,10,0
J Patraj,0.4375,43.75,0
AJ Redmond,0.73,73,11.5
IE O'Brien,0.507936508,50.79365079,27.30232558
GJ Hopkins,0.774691358,77.4691358,0
DJ Pattinson,0.571428571,57.14285714,24.83333333
ND McKenzie,0.627937337,62.79373368,0
CD Cumming,0.412073491,41.20734908,0
BA Parchment,0.49132948,49.13294798,0
PA Browne,0.797297297,79.72972973,0
Sajedul Islam,0.314285714,31.42857143,12.33333333
PA Hitchcock,0.653061224,65.30612245,16.875
MD Bell,0.513513514,51.35135135,0
JS Jesani,0.2,20,0
JC Hartenhof,0,0,20.66666667
M Kornet,0,0,36.5
A Minny,0.83908046,83.90804598,0
AE Smith,1.5,150,14
AS Tanke,0,0,50
SA Fritz,0.614285714,61.42857143,5.4
JA Whelan,0,0,0
HE Whelan,0.125,12.5,0
NJ Coffey,0.4,40,0
JC Carroll,0,0,0
CM Beggs,0.0625,6.25,0
MT Herbert,0.045454545,4.545454545,0
L Egging,0,0,5.333333333
NJ Shaw,0,0,18.3125
SJ Andrews,0.452054795,45.20547945,0
HL Colvin,0.238095238,23.80952381,19.03703704
MJ Bulow,0.234042553,23.40425532,0
LA Coleman,0.26,26,0
KC Hodsoll,0.333333333,33.33333333,0
RW Price,0.551963048,55.19630485,38.49122807
T Thushara,0.814285714,81.42857143,21.63043478
SM Warnapura,0.588555858,58.85558583,0
K Weeraratne,0.987012987,98.7012987,37
AS Jaggernauth,0,0,74
B Casson,0.227272727,22.72727273,0
Raqibul Hasan,0.614468085,61.44680851,0
HS Baidwan,0.974025974,97.4025974,20.55263158
OO Bascome,0.361702128,36.17021277,0
GD Drummond,1.222222222,122.2222222,49.42857143
TN de Grooth,0.731343284,73.13432836,0
PC Connell,0.75,75,25.88888889
MQ Sheikh,0.166666667,16.66666667,0
Nasir Jamshed,0.771193416,77.11934156,0
Kamran Hussain,1.333333333,133.3333333,16
Abdur Rauf,0,0,31.27272727
Fahad Alhashmi,0,0,46.5
EHSN Silva,0.5125,51.25,26
Mohammad Tauqir,0.418604651,41.86046512,27.25
Khurram Khan,0.79462572,79.46257198,25.11111111
Saqib Ali,0.463541667,46.35416667,20.5
Arshad Ali,0.415384615,41.53846154,27.77777778
Dolar Mahmud,1.442307692,144.2307692,24.75
Zahid Shah,0,0,12.85714286
Najeeb Amar,0,0,26
Munir Dar,1.068181818,106.8181818,21.88888889
Irfan Ahmed,1.145695364,114.5695364,27.85714286
Afzaal Haider,0,0,60
Zain Abbas,0,0,50
BAW Mendis,0.65917603,65.917603,22.52671756
Mansoor Amjad,0,0,44
S Badrinath,1.128956624,112.8956624,0
WA Mota,0.774193548,77.41935484,15.25
SK Trivedi,0.7,70,27.47222222
B Geeves,0,0,50.66666667
DS Lehmann,0.69820246,69.82024598,18.75
D Salunkhe,1.3,130,51
PR Shah,0.813953488,81.39534884,0
B Akhil,1.107142857,110.7142857,56
AM Nayar,1.15942029,115.942029,40.14285714
DJ Thornely,1.127272727,112.7272727,9.333333333
AS Yadav,1.277777778,127.7777778,0
SB Bangar,0.617021277,61.70212766,48.33333333
VY Mahesh,1,100,16.61111111
MA Khote,0.7,70,25.5
LR Shukla,1.282296651,128.2296651,27.55555556
P Amarnath,0,0,32
Joginder Sharma,1.615384615,161.5384615,40
Gagandeep Singh,0,0,49
S Vidyut,1.2375,123.75,0
RR Raje,0.714285714,71.42857143,13.84615385
DT Patil,4,400,0
DP Vijaykumar,0,0,32.66666667
L Balaji,0.84375,84.375,27.61111111
A Chopra,0.454976303,45.49763033,0
J Arunkumar,0.333333333,33.33333333,0
B Chipli,1.128571429,112.8571429,0
SD Chitnis,1.015625,101.5625,17.5
SI Galagedara,0.542168675,54.21686747,0
N David,0,0,6.5
SL Pujare,0,0,11.33333333
SP de Alwis,0.578947368,57.89473684,47
AD Janakanthymala,0,0,28
LDVV Silva,0.459016393,45.90163934,0
G Sultana,0.377952756,37.79527559,38
J Sharma,0,0,0
P Roy,0.147058824,14.70588235,24
A Rawat,0.836206897,83.62068966,0
KV Jain,0.367088608,36.70886076,0
Naumanullah,1.25,125,0
JJ Krejza,0.620253165,62.02531646,28.6875
NM Hauritz,0.677377892,67.7377892,36.02941176
MJ North,0.588765236,58.87652358,46.25
GA Manou,0.80952381,80.95238095,0
Mahbubul Alam,0.225806452,22.58064516,33.41666667
PJ Hughes,0.654597701,65.45977011,0
AB McDonald,0.788844622,78.88446215,32.2
BE McGain,0.142857143,14.28571429,49
SM Harwood,0.857142857,85.71428571,18.11111111
RJ Harris,0.859719439,85.97194389,20.52238806
LL Tsotsobe,0.368421053,36.84210526,19.90625
IG Butler,0.562962963,56.2962963,17.93181818
BP Nash,0.555226824,55.52268245,142
LS Baker,0.916666667,91.66666667,48.44444444
GI Maiden,0,0,14
LR Doolan,0.763157895,76.31578947,23.85714286
LJ Poulton,0.702380952,70.23809524,0
RWT Key,0.646775746,64.67757459,0
DP Nannes,1,100,16.60493827
JH Stander,1.130434783,113.0434783,22.33333333
RM West,1,100,58.33333333
Anjum Chopra,0,0,0
AA Deshpande,0.463768116,46.37681159,0
